route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
60,632022_000,46570,"S. Marco-San Zaccaria ""A""",,1,142081,1004_1_3,
60,632022_000,46573,"S. Marco-San Zaccaria ""A""",,1,142081,1004_1_3,
60,632023_000,48801,"S. Marco-San Zaccaria ""A""",,1,142080,1004_1_3,
60,632023_000,48804,"S. Marco-San Zaccaria ""A""",,1,142080,1004_1_3,
60,632023_000,48807,"S. Marco-San Zaccaria ""A""",,1,142080,1004_1_3,
60,632023_000,48810,"S. Marco-San Zaccaria ""A""",,1,142080,1004_1_3,
60,632023_000,48827,"S. Marco-San Zaccaria ""A""",,1,142081,1004_1_3,
60,632023_000,48830,"S. Marco-San Zaccaria ""A""",,1,142081,1004_1_3,
60,632023_000,48833,"S. Marco-San Zaccaria ""A""",,1,142081,1004_1_3,
60,632024_000,51097,"S. Marco-San Zaccaria ""A""",,1,142080,1004_1_3,
60,632024_000,51100,"S. Marco-San Zaccaria ""A""",,1,142080,1004_1_3,
60,632024_000,51103,"S. Marco-San Zaccaria ""A""",,1,142080,1004_1_3,
60,632024_000,51106,"S. Marco-San Zaccaria ""A""",,1,142080,1004_1_3,
60,632024_000,51123,"S. Marco-San Zaccaria ""A""",,1,142081,1004_1_3,
60,632024_000,51126,"S. Marco-San Zaccaria ""A""",,1,142081,1004_1_3,
60,632024_000,51129,"S. Marco-San Zaccaria ""A""",,1,142081,1004_1_3,
60,632025_000,53360,"S. Marco-San Zaccaria ""A""",,1,142080,1004_1_3,
60,632025_000,53363,"S. Marco-San Zaccaria ""A""",,1,142080,1004_1_3,
60,632025_000,53366,"S. Marco-San Zaccaria ""A""",,1,142080,1004_1_3,
60,632025_000,53369,"S. Marco-San Zaccaria ""A""",,1,142080,1004_1_3,
60,632025_000,53386,"S. Marco-San Zaccaria ""A""",,1,142081,1004_1_3,
60,632025_000,53389,"S. Marco-San Zaccaria ""A""",,1,142081,1004_1_3,
60,632025_000,53392,"S. Marco-San Zaccaria ""A""",,1,142081,1004_1_3,
61,632001_000,1852,Tronchetto Ferry,,0,100501,1006_0_1,
61,632001_000,1854,Tronchetto Ferry,,0,100501,1006_0_1,
61,632001_000,1856,Tronchetto Ferry,,0,100501,1006_0_1,
61,632001_000,1858,Tronchetto Ferry,,0,100501,1006_0_1,
61,632001_000,1860,Tronchetto Ferry,,0,100501,1006_0_1,
61,632001_000,1862,Tronchetto Ferry,,0,100501,1006_0_1,
61,632001_000,1864,Tronchetto Ferry,,0,100501,1006_0_1,
61,632001_000,1866,Tronchetto Ferry,,0,100501,1006_0_1,
61,632001_000,1868,Tronchetto Ferry,,0,100501,1006_0_1,
61,632001_000,1870,Tronchetto Ferry,,0,100501,1006_0_1,
61,632001_000,1872,Tronchetto Ferry,,0,100501,1006_0_1,
61,632001_000,1874,Tronchetto Ferry,,0,100501,1006_0_1,
61,632001_000,1879,Tronchetto Ferry,,0,100502,1006_0_1,
61,632001_000,1881,Tronchetto Ferry,,0,100502,1006_0_1,
61,632001_000,1883,Tronchetto Ferry,,0,100502,1006_0_1,
61,632001_000,1885,Tronchetto Ferry,,0,100502,1006_0_1,
61,632001_000,1887,Tronchetto Ferry,,0,100502,1006_0_1,
61,632001_000,1889,Tronchetto Ferry,,0,100502,1006_0_1,
61,632001_000,1891,Tronchetto Ferry,,0,100502,1006_0_1,
61,632001_000,1893,Tronchetto Ferry,,0,100502,1006_0_1,
61,632001_000,1895,Tronchetto Ferry,,0,100502,1006_0_1,
61,632001_000,1897,Tronchetto Ferry,,0,100502,1006_0_1,
61,632001_000,1899,Tronchetto Ferry,,0,100502,1006_0_1,
61,632001_000,1901,Tronchetto Ferry,,0,100502,1006_0_1,
61,632005_000,8613,Tronchetto Ferry,,0,100501,1006_0_1,
61,632005_000,8615,Tronchetto Ferry,,0,100501,1006_0_1,
61,632005_000,8617,Tronchetto Ferry,,0,100501,1006_0_1,
61,632005_000,8619,Tronchetto Ferry,,0,100501,1006_0_1,
61,632005_000,8621,Tronchetto Ferry,,0,100501,1006_0_1,
61,632005_000,8623,Tronchetto Ferry,,0,100501,1006_0_1,
61,632005_000,8625,Tronchetto Ferry,,0,100501,1006_0_1,
61,632005_000,8627,Tronchetto Ferry,,0,100501,1006_0_1,
61,632005_000,8629,Tronchetto Ferry,,0,100501,1006_0_1,
61,632005_000,8631,Tronchetto Ferry,,0,100501,1006_0_1,
61,632005_000,8633,Tronchetto Ferry,,0,100501,1006_0_1,
61,632005_000,8635,Tronchetto Ferry,,0,100501,1006_0_1,
61,632005_000,8640,Tronchetto Ferry,,0,100502,1006_0_1,
61,632005_000,8642,Tronchetto Ferry,,0,100502,1006_0_1,
61,632005_000,8644,Tronchetto Ferry,,0,100502,1006_0_1,
61,632005_000,8646,Tronchetto Ferry,,0,100502,1006_0_1,
61,632005_000,8648,Tronchetto Ferry,,0,100502,1006_0_1,
61,632005_000,8650,Tronchetto Ferry,,0,100502,1006_0_1,
61,632005_000,8652,Tronchetto Ferry,,0,100502,1006_0_1,
61,632005_000,8654,Tronchetto Ferry,,0,100502,1006_0_1,
61,632005_000,8656,Tronchetto Ferry,,0,100502,1006_0_1,
61,632005_000,8658,Tronchetto Ferry,,0,100502,1006_0_1,
61,632005_000,8660,Tronchetto Ferry,,0,100502,1006_0_1,
61,632005_000,8662,Tronchetto Ferry,,0,100502,1006_0_1,
61,632006_000,10703,Tronchetto Ferry,,0,100501,1006_0_1,
61,632006_000,10705,Tronchetto Ferry,,0,100501,1006_0_1,
61,632006_000,10707,Tronchetto Ferry,,0,100501,1006_0_1,
61,632006_000,10709,Tronchetto Ferry,,0,100501,1006_0_1,
61,632006_000,10711,Tronchetto Ferry,,0,100501,1006_0_1,
61,632006_000,10713,Tronchetto Ferry,,0,100501,1006_0_1,
61,632006_000,10715,Tronchetto Ferry,,0,100501,1006_0_1,
61,632006_000,10717,Tronchetto Ferry,,0,100501,1006_0_1,
61,632006_000,10719,Tronchetto Ferry,,0,100501,1006_0_1,
61,632006_000,10721,Tronchetto Ferry,,0,100501,1006_0_1,
61,632006_000,10723,Tronchetto Ferry,,0,100501,1006_0_1,
61,632006_000,10725,Tronchetto Ferry,,0,100501,1006_0_1,
61,632006_000,10730,Tronchetto Ferry,,0,100502,1006_0_1,
61,632006_000,10732,Tronchetto Ferry,,0,100502,1006_0_1,
61,632006_000,10734,Tronchetto Ferry,,0,100502,1006_0_1,
61,632006_000,10736,Tronchetto Ferry,,0,100502,1006_0_1,
61,632006_000,10738,Tronchetto Ferry,,0,100502,1006_0_1,
61,632006_000,10740,Tronchetto Ferry,,0,100502,1006_0_1,
61,632006_000,10742,Tronchetto Ferry,,0,100502,1006_0_1,
61,632006_000,10744,Tronchetto Ferry,,0,100502,1006_0_1,
61,632006_000,10746,Tronchetto Ferry,,0,100502,1006_0_1,
61,632006_000,10748,Tronchetto Ferry,,0,100502,1006_0_1,
61,632006_000,10750,Tronchetto Ferry,,0,100502,1006_0_1,
61,632006_000,10752,Tronchetto Ferry,,0,100502,1006_0_1,
61,632007_000,12851,Tronchetto Ferry,,0,100501,1006_0_1,
61,632007_000,12853,Tronchetto Ferry,,0,100501,1006_0_1,
61,632007_000,12855,Tronchetto Ferry,,0,100501,1006_0_1,
61,632007_000,12857,Tronchetto Ferry,,0,100501,1006_0_1,
61,632007_000,12859,Tronchetto Ferry,,0,100501,1006_0_1,
61,632007_000,12861,Tronchetto Ferry,,0,100501,1006_0_1,
61,632007_000,12863,Tronchetto Ferry,,0,100501,1006_0_1,
61,632007_000,12865,Tronchetto Ferry,,0,100501,1006_0_1,
61,632007_000,12867,Tronchetto Ferry,,0,100501,1006_0_1,
61,632007_000,12869,Tronchetto Ferry,,0,100501,1006_0_1,
61,632007_000,12871,Tronchetto Ferry,,0,100501,1006_0_1,
61,632007_000,12873,Tronchetto Ferry,,0,100501,1006_0_1,
61,632007_000,12878,Tronchetto Ferry,,0,100502,1006_0_1,
61,632007_000,12880,Tronchetto Ferry,,0,100502,1006_0_1,
61,632007_000,12882,Tronchetto Ferry,,0,100502,1006_0_1,
61,632007_000,12884,Tronchetto Ferry,,0,100502,1006_0_1,
61,632007_000,12886,Tronchetto Ferry,,0,100502,1006_0_1,
61,632007_000,12888,Tronchetto Ferry,,0,100502,1006_0_1,
61,632007_000,12890,Tronchetto Ferry,,0,100502,1006_0_1,
61,632007_000,12892,Tronchetto Ferry,,0,100502,1006_0_1,
61,632007_000,12894,Tronchetto Ferry,,0,100502,1006_0_1,
61,632007_000,12896,Tronchetto Ferry,,0,100502,1006_0_1,
61,632007_000,12898,Tronchetto Ferry,,0,100502,1006_0_1,
61,632007_000,12900,Tronchetto Ferry,,0,100502,1006_0_1,
61,632008_000,15016,Tronchetto Ferry,,0,100501,1006_0_1,
61,632008_000,15018,Tronchetto Ferry,,0,100501,1006_0_1,
61,632008_000,15020,Tronchetto Ferry,,0,100501,1006_0_1,
61,632008_000,15022,Tronchetto Ferry,,0,100501,1006_0_1,
61,632008_000,15024,Tronchetto Ferry,,0,100501,1006_0_1,
61,632008_000,15026,Tronchetto Ferry,,0,100501,1006_0_1,
61,632008_000,15028,Tronchetto Ferry,,0,100501,1006_0_1,
61,632008_000,15030,Tronchetto Ferry,,0,100501,1006_0_1,
61,632008_000,15032,Tronchetto Ferry,,0,100501,1006_0_1,
61,632008_000,15034,Tronchetto Ferry,,0,100501,1006_0_1,
61,632008_000,15036,Tronchetto Ferry,,0,100501,1006_0_1,
61,632008_000,15038,Tronchetto Ferry,,0,100501,1006_0_1,
61,632008_000,15043,Tronchetto Ferry,,0,100502,1006_0_1,
61,632008_000,15045,Tronchetto Ferry,,0,100502,1006_0_1,
61,632008_000,15047,Tronchetto Ferry,,0,100502,1006_0_1,
61,632008_000,15049,Tronchetto Ferry,,0,100502,1006_0_1,
61,632008_000,15051,Tronchetto Ferry,,0,100502,1006_0_1,
61,632008_000,15053,Tronchetto Ferry,,0,100502,1006_0_1,
61,632008_000,15055,Tronchetto Ferry,,0,100502,1006_0_1,
61,632008_000,15057,Tronchetto Ferry,,0,100502,1006_0_1,
61,632008_000,15059,Tronchetto Ferry,,0,100502,1006_0_1,
61,632008_000,15061,Tronchetto Ferry,,0,100502,1006_0_1,
61,632008_000,15063,Tronchetto Ferry,,0,100502,1006_0_1,
61,632008_000,15065,Tronchetto Ferry,,0,100502,1006_0_1,
61,632009_000,17258,Tronchetto Ferry,,0,100501,1006_0_1,
61,632009_000,17260,Tronchetto Ferry,,0,100501,1006_0_1,
61,632009_000,17262,Tronchetto Ferry,,0,100501,1006_0_1,
61,632009_000,17264,Tronchetto Ferry,,0,100501,1006_0_1,
61,632009_000,17266,Tronchetto Ferry,,0,100501,1006_0_1,
61,632009_000,17268,Tronchetto Ferry,,0,100501,1006_0_1,
61,632009_000,17270,Tronchetto Ferry,,0,100501,1006_0_1,
61,632009_000,17272,Tronchetto Ferry,,0,100501,1006_0_1,
61,632009_000,17274,Tronchetto Ferry,,0,100501,1006_0_1,
61,632009_000,17276,Tronchetto Ferry,,0,100501,1006_0_1,
61,632009_000,17278,Tronchetto Ferry,,0,100501,1006_0_1,
61,632009_000,17280,Tronchetto Ferry,,0,100501,1006_0_1,
61,632009_000,17285,Tronchetto Ferry,,0,100502,1006_0_1,
61,632009_000,17287,Tronchetto Ferry,,0,100502,1006_0_1,
61,632009_000,17289,Tronchetto Ferry,,0,100502,1006_0_1,
61,632009_000,17291,Tronchetto Ferry,,0,100502,1006_0_1,
61,632009_000,17293,Tronchetto Ferry,,0,100502,1006_0_1,
61,632009_000,17295,Tronchetto Ferry,,0,100502,1006_0_1,
61,632009_000,17297,Tronchetto Ferry,,0,100502,1006_0_1,
61,632009_000,17299,Tronchetto Ferry,,0,100502,1006_0_1,
61,632009_000,17301,Tronchetto Ferry,,0,100502,1006_0_1,
61,632009_000,17303,Tronchetto Ferry,,0,100502,1006_0_1,
61,632009_000,17305,Tronchetto Ferry,,0,100502,1006_0_1,
61,632009_000,17307,Tronchetto Ferry,,0,100502,1006_0_1,
61,632010_000,19510,Tronchetto Ferry,,0,100501,1006_0_1,
61,632010_000,19512,Tronchetto Ferry,,0,100501,1006_0_1,
61,632010_000,19514,Tronchetto Ferry,,0,100501,1006_0_1,
61,632010_000,19516,Tronchetto Ferry,,0,100501,1006_0_1,
61,632010_000,19518,Tronchetto Ferry,,0,100501,1006_0_1,
61,632010_000,19520,Tronchetto Ferry,,0,100501,1006_0_1,
61,632010_000,19522,Tronchetto Ferry,,0,100501,1006_0_1,
61,632010_000,19524,Tronchetto Ferry,,0,100501,1006_0_1,
61,632010_000,19526,Tronchetto Ferry,,0,100501,1006_0_1,
61,632010_000,19528,Tronchetto Ferry,,0,100501,1006_0_1,
61,632010_000,19530,Tronchetto Ferry,,0,100501,1006_0_1,
61,632010_000,19532,Tronchetto Ferry,,0,100501,1006_0_1,
61,632010_000,19537,Tronchetto Ferry,,0,100502,1006_0_1,
61,632010_000,19539,Tronchetto Ferry,,0,100502,1006_0_1,
61,632010_000,19541,Tronchetto Ferry,,0,100502,1006_0_1,
61,632010_000,19543,Tronchetto Ferry,,0,100502,1006_0_1,
61,632010_000,19545,Tronchetto Ferry,,0,100502,1006_0_1,
61,632010_000,19547,Tronchetto Ferry,,0,100502,1006_0_1,
61,632010_000,19549,Tronchetto Ferry,,0,100502,1006_0_1,
61,632010_000,19551,Tronchetto Ferry,,0,100502,1006_0_1,
61,632010_000,19553,Tronchetto Ferry,,0,100502,1006_0_1,
61,632010_000,19555,Tronchetto Ferry,,0,100502,1006_0_1,
61,632010_000,19557,Tronchetto Ferry,,0,100502,1006_0_1,
61,632010_000,19559,Tronchetto Ferry,,0,100502,1006_0_1,
61,632011_000,21751,Tronchetto Ferry,,0,100501,1006_0_1,
61,632011_000,21753,Tronchetto Ferry,,0,100501,1006_0_1,
61,632011_000,21755,Tronchetto Ferry,,0,100501,1006_0_1,
61,632011_000,21757,Tronchetto Ferry,,0,100501,1006_0_1,
61,632011_000,21759,Tronchetto Ferry,,0,100501,1006_0_1,
61,632011_000,21761,Tronchetto Ferry,,0,100501,1006_0_1,
61,632011_000,21763,Tronchetto Ferry,,0,100501,1006_0_1,
61,632011_000,21765,Tronchetto Ferry,,0,100501,1006_0_1,
61,632011_000,21767,Tronchetto Ferry,,0,100501,1006_0_1,
61,632011_000,21769,Tronchetto Ferry,,0,100501,1006_0_1,
61,632011_000,21771,Tronchetto Ferry,,0,100501,1006_0_1,
61,632011_000,21773,Tronchetto Ferry,,0,100501,1006_0_1,
61,632011_000,21778,Tronchetto Ferry,,0,100502,1006_0_1,
61,632011_000,21780,Tronchetto Ferry,,0,100502,1006_0_1,
61,632011_000,21782,Tronchetto Ferry,,0,100502,1006_0_1,
61,632011_000,21784,Tronchetto Ferry,,0,100502,1006_0_1,
61,632011_000,21786,Tronchetto Ferry,,0,100502,1006_0_1,
61,632011_000,21788,Tronchetto Ferry,,0,100502,1006_0_1,
61,632011_000,21790,Tronchetto Ferry,,0,100502,1006_0_1,
61,632011_000,21792,Tronchetto Ferry,,0,100502,1006_0_1,
61,632011_000,21794,Tronchetto Ferry,,0,100502,1006_0_1,
61,632011_000,21796,Tronchetto Ferry,,0,100502,1006_0_1,
61,632011_000,21798,Tronchetto Ferry,,0,100502,1006_0_1,
61,632011_000,21800,Tronchetto Ferry,,0,100502,1006_0_1,
61,632012_000,23990,Tronchetto Ferry,,0,100501,1006_0_1,
61,632012_000,23992,Tronchetto Ferry,,0,100501,1006_0_1,
61,632012_000,23994,Tronchetto Ferry,,0,100501,1006_0_1,
61,632012_000,23996,Tronchetto Ferry,,0,100501,1006_0_1,
61,632012_000,23998,Tronchetto Ferry,,0,100501,1006_0_1,
61,632012_000,24000,Tronchetto Ferry,,0,100501,1006_0_1,
61,632012_000,24002,Tronchetto Ferry,,0,100501,1006_0_1,
61,632012_000,24004,Tronchetto Ferry,,0,100501,1006_0_1,
61,632012_000,24006,Tronchetto Ferry,,0,100501,1006_0_1,
61,632012_000,24008,Tronchetto Ferry,,0,100501,1006_0_1,
61,632012_000,24010,Tronchetto Ferry,,0,100501,1006_0_1,
61,632012_000,24012,Tronchetto Ferry,,0,100501,1006_0_1,
61,632012_000,24017,Tronchetto Ferry,,0,100502,1006_0_1,
61,632012_000,24019,Tronchetto Ferry,,0,100502,1006_0_1,
61,632012_000,24021,Tronchetto Ferry,,0,100502,1006_0_1,
61,632012_000,24023,Tronchetto Ferry,,0,100502,1006_0_1,
61,632012_000,24025,Tronchetto Ferry,,0,100502,1006_0_1,
61,632012_000,24027,Tronchetto Ferry,,0,100502,1006_0_1,
61,632012_000,24029,Tronchetto Ferry,,0,100502,1006_0_1,
61,632012_000,24031,Tronchetto Ferry,,0,100502,1006_0_1,
61,632012_000,24033,Tronchetto Ferry,,0,100502,1006_0_1,
61,632012_000,24035,Tronchetto Ferry,,0,100502,1006_0_1,
61,632012_000,24037,Tronchetto Ferry,,0,100502,1006_0_1,
61,632012_000,24039,Tronchetto Ferry,,0,100502,1006_0_1,
61,632013_000,26208,Tronchetto Ferry,,0,100501,1006_0_1,
61,632013_000,26210,Tronchetto Ferry,,0,100501,1006_0_1,
61,632013_000,26212,Tronchetto Ferry,,0,100501,1006_0_1,
61,632013_000,26214,Tronchetto Ferry,,0,100501,1006_0_1,
61,632013_000,26216,Tronchetto Ferry,,0,100501,1006_0_1,
61,632013_000,26218,Tronchetto Ferry,,0,100501,1006_0_1,
61,632013_000,26220,Tronchetto Ferry,,0,100501,1006_0_1,
61,632013_000,26222,Tronchetto Ferry,,0,100501,1006_0_1,
61,632013_000,26224,Tronchetto Ferry,,0,100501,1006_0_1,
61,632013_000,26226,Tronchetto Ferry,,0,100501,1006_0_1,
61,632013_000,26228,Tronchetto Ferry,,0,100501,1006_0_1,
61,632013_000,26230,Tronchetto Ferry,,0,100501,1006_0_1,
61,632013_000,26235,Tronchetto Ferry,,0,100502,1006_0_1,
61,632013_000,26237,Tronchetto Ferry,,0,100502,1006_0_1,
61,632013_000,26239,Tronchetto Ferry,,0,100502,1006_0_1,
61,632013_000,26241,Tronchetto Ferry,,0,100502,1006_0_1,
61,632013_000,26243,Tronchetto Ferry,,0,100502,1006_0_1,
61,632013_000,26245,Tronchetto Ferry,,0,100502,1006_0_1,
61,632013_000,26247,Tronchetto Ferry,,0,100502,1006_0_1,
61,632013_000,26249,Tronchetto Ferry,,0,100502,1006_0_1,
61,632013_000,26251,Tronchetto Ferry,,0,100502,1006_0_1,
61,632013_000,26253,Tronchetto Ferry,,0,100502,1006_0_1,
61,632013_000,26255,Tronchetto Ferry,,0,100502,1006_0_1,
61,632013_000,26257,Tronchetto Ferry,,0,100502,1006_0_1,
61,632014_000,28373,Tronchetto Ferry,,0,100501,1006_0_1,
61,632014_000,28375,Tronchetto Ferry,,0,100501,1006_0_1,
61,632014_000,28377,Tronchetto Ferry,,0,100501,1006_0_1,
61,632014_000,28379,Tronchetto Ferry,,0,100501,1006_0_1,
61,632014_000,28381,Tronchetto Ferry,,0,100501,1006_0_1,
61,632014_000,28383,Tronchetto Ferry,,0,100501,1006_0_1,
61,632014_000,28385,Tronchetto Ferry,,0,100501,1006_0_1,
61,632014_000,28387,Tronchetto Ferry,,0,100501,1006_0_1,
61,632014_000,28389,Tronchetto Ferry,,0,100501,1006_0_1,
61,632014_000,28391,Tronchetto Ferry,,0,100501,1006_0_1,
61,632014_000,28393,Tronchetto Ferry,,0,100501,1006_0_1,
61,632014_000,28395,Tronchetto Ferry,,0,100501,1006_0_1,
61,632014_000,28400,Tronchetto Ferry,,0,100502,1006_0_1,
61,632014_000,28402,Tronchetto Ferry,,0,100502,1006_0_1,
61,632014_000,28404,Tronchetto Ferry,,0,100502,1006_0_1,
61,632014_000,28406,Tronchetto Ferry,,0,100502,1006_0_1,
61,632014_000,28408,Tronchetto Ferry,,0,100502,1006_0_1,
61,632014_000,28410,Tronchetto Ferry,,0,100502,1006_0_1,
61,632014_000,28412,Tronchetto Ferry,,0,100502,1006_0_1,
61,632014_000,28414,Tronchetto Ferry,,0,100502,1006_0_1,
61,632014_000,28416,Tronchetto Ferry,,0,100502,1006_0_1,
61,632014_000,28418,Tronchetto Ferry,,0,100502,1006_0_1,
61,632014_000,28420,Tronchetto Ferry,,0,100502,1006_0_1,
61,632014_000,28422,Tronchetto Ferry,,0,100502,1006_0_1,
61,632015_000,30612,Tronchetto Ferry,,0,100501,1006_0_1,
61,632015_000,30614,Tronchetto Ferry,,0,100501,1006_0_1,
61,632015_000,30616,Tronchetto Ferry,,0,100501,1006_0_1,
61,632015_000,30618,Tronchetto Ferry,,0,100501,1006_0_1,
61,632015_000,30620,Tronchetto Ferry,,0,100501,1006_0_1,
61,632015_000,30622,Tronchetto Ferry,,0,100501,1006_0_1,
61,632015_000,30624,Tronchetto Ferry,,0,100501,1006_0_1,
61,632015_000,30626,Tronchetto Ferry,,0,100501,1006_0_1,
61,632015_000,30628,Tronchetto Ferry,,0,100501,1006_0_1,
61,632015_000,30630,Tronchetto Ferry,,0,100501,1006_0_1,
61,632015_000,30632,Tronchetto Ferry,,0,100501,1006_0_1,
61,632015_000,30634,Tronchetto Ferry,,0,100501,1006_0_1,
61,632015_000,30639,Tronchetto Ferry,,0,100502,1006_0_1,
61,632015_000,30641,Tronchetto Ferry,,0,100502,1006_0_1,
61,632015_000,30643,Tronchetto Ferry,,0,100502,1006_0_1,
61,632015_000,30645,Tronchetto Ferry,,0,100502,1006_0_1,
61,632015_000,30647,Tronchetto Ferry,,0,100502,1006_0_1,
61,632015_000,30649,Tronchetto Ferry,,0,100502,1006_0_1,
61,632015_000,30651,Tronchetto Ferry,,0,100502,1006_0_1,
61,632015_000,30653,Tronchetto Ferry,,0,100502,1006_0_1,
61,632015_000,30655,Tronchetto Ferry,,0,100502,1006_0_1,
61,632015_000,30657,Tronchetto Ferry,,0,100502,1006_0_1,
61,632015_000,30659,Tronchetto Ferry,,0,100502,1006_0_1,
61,632015_000,30661,Tronchetto Ferry,,0,100502,1006_0_1,
61,632016_000,32856,Tronchetto Ferry,,0,100501,1006_0_1,
61,632016_000,32858,Tronchetto Ferry,,0,100501,1006_0_1,
61,632016_000,32860,Tronchetto Ferry,,0,100501,1006_0_1,
61,632016_000,32862,Tronchetto Ferry,,0,100501,1006_0_1,
61,632016_000,32864,Tronchetto Ferry,,0,100501,1006_0_1,
61,632016_000,32866,Tronchetto Ferry,,0,100501,1006_0_1,
61,632016_000,32868,Tronchetto Ferry,,0,100501,1006_0_1,
61,632016_000,32870,Tronchetto Ferry,,0,100501,1006_0_1,
61,632016_000,32872,Tronchetto Ferry,,0,100501,1006_0_1,
61,632016_000,32874,Tronchetto Ferry,,0,100501,1006_0_1,
61,632016_000,32876,Tronchetto Ferry,,0,100501,1006_0_1,
61,632016_000,32878,Tronchetto Ferry,,0,100501,1006_0_1,
61,632016_000,32883,Tronchetto Ferry,,0,100502,1006_0_1,
61,632016_000,32885,Tronchetto Ferry,,0,100502,1006_0_1,
61,632016_000,32887,Tronchetto Ferry,,0,100502,1006_0_1,
61,632016_000,32889,Tronchetto Ferry,,0,100502,1006_0_1,
61,632016_000,32891,Tronchetto Ferry,,0,100502,1006_0_1,
61,632016_000,32893,Tronchetto Ferry,,0,100502,1006_0_1,
61,632016_000,32895,Tronchetto Ferry,,0,100502,1006_0_1,
61,632016_000,32897,Tronchetto Ferry,,0,100502,1006_0_1,
61,632016_000,32899,Tronchetto Ferry,,0,100502,1006_0_1,
61,632016_000,32901,Tronchetto Ferry,,0,100502,1006_0_1,
61,632016_000,32903,Tronchetto Ferry,,0,100502,1006_0_1,
61,632016_000,32905,Tronchetto Ferry,,0,100502,1006_0_1,
61,632017_000,35098,Tronchetto Ferry,,0,100501,1006_0_1,
61,632017_000,35100,Tronchetto Ferry,,0,100501,1006_0_1,
61,632017_000,35102,Tronchetto Ferry,,0,100501,1006_0_1,
61,632017_000,35104,Tronchetto Ferry,,0,100501,1006_0_1,
61,632017_000,35106,Tronchetto Ferry,,0,100501,1006_0_1,
61,632017_000,35108,Tronchetto Ferry,,0,100501,1006_0_1,
61,632017_000,35110,Tronchetto Ferry,,0,100501,1006_0_1,
61,632017_000,35112,Tronchetto Ferry,,0,100501,1006_0_1,
61,632017_000,35114,Tronchetto Ferry,,0,100501,1006_0_1,
61,632017_000,35116,Tronchetto Ferry,,0,100501,1006_0_1,
61,632017_000,35118,Tronchetto Ferry,,0,100501,1006_0_1,
61,632017_000,35120,Tronchetto Ferry,,0,100501,1006_0_1,
61,632017_000,35125,Tronchetto Ferry,,0,100502,1006_0_1,
61,632017_000,35127,Tronchetto Ferry,,0,100502,1006_0_1,
61,632017_000,35129,Tronchetto Ferry,,0,100502,1006_0_1,
61,632017_000,35131,Tronchetto Ferry,,0,100502,1006_0_1,
61,632017_000,35133,Tronchetto Ferry,,0,100502,1006_0_1,
61,632017_000,35135,Tronchetto Ferry,,0,100502,1006_0_1,
61,632017_000,35137,Tronchetto Ferry,,0,100502,1006_0_1,
61,632017_000,35139,Tronchetto Ferry,,0,100502,1006_0_1,
61,632017_000,35141,Tronchetto Ferry,,0,100502,1006_0_1,
61,632017_000,35143,Tronchetto Ferry,,0,100502,1006_0_1,
61,632017_000,35145,Tronchetto Ferry,,0,100502,1006_0_1,
61,632017_000,35147,Tronchetto Ferry,,0,100502,1006_0_1,
61,632018_000,37350,Tronchetto Ferry,,0,100501,1006_0_1,
61,632018_000,37352,Tronchetto Ferry,,0,100501,1006_0_1,
61,632018_000,37354,Tronchetto Ferry,,0,100501,1006_0_1,
61,632018_000,37356,Tronchetto Ferry,,0,100501,1006_0_1,
61,632018_000,37358,Tronchetto Ferry,,0,100501,1006_0_1,
61,632018_000,37360,Tronchetto Ferry,,0,100501,1006_0_1,
61,632018_000,37362,Tronchetto Ferry,,0,100501,1006_0_1,
61,632018_000,37364,Tronchetto Ferry,,0,100501,1006_0_1,
61,632018_000,37366,Tronchetto Ferry,,0,100501,1006_0_1,
61,632018_000,37368,Tronchetto Ferry,,0,100501,1006_0_1,
61,632018_000,37370,Tronchetto Ferry,,0,100501,1006_0_1,
61,632018_000,37372,Tronchetto Ferry,,0,100501,1006_0_1,
61,632018_000,37377,Tronchetto Ferry,,0,100502,1006_0_1,
61,632018_000,37379,Tronchetto Ferry,,0,100502,1006_0_1,
61,632018_000,37381,Tronchetto Ferry,,0,100502,1006_0_1,
61,632018_000,37383,Tronchetto Ferry,,0,100502,1006_0_1,
61,632018_000,37385,Tronchetto Ferry,,0,100502,1006_0_1,
61,632018_000,37387,Tronchetto Ferry,,0,100502,1006_0_1,
61,632018_000,37389,Tronchetto Ferry,,0,100502,1006_0_1,
61,632018_000,37391,Tronchetto Ferry,,0,100502,1006_0_1,
61,632018_000,37393,Tronchetto Ferry,,0,100502,1006_0_1,
61,632018_000,37395,Tronchetto Ferry,,0,100502,1006_0_1,
61,632018_000,37397,Tronchetto Ferry,,0,100502,1006_0_1,
61,632018_000,37399,Tronchetto Ferry,,0,100502,1006_0_1,
61,632019_000,39577,Tronchetto Ferry,,0,100501,1006_0_1,
61,632019_000,39579,Tronchetto Ferry,,0,100501,1006_0_1,
61,632019_000,39581,Tronchetto Ferry,,0,100501,1006_0_1,
61,632019_000,39583,Tronchetto Ferry,,0,100501,1006_0_1,
61,632019_000,39585,Tronchetto Ferry,,0,100501,1006_0_1,
61,632019_000,39587,Tronchetto Ferry,,0,100501,1006_0_1,
61,632019_000,39589,Tronchetto Ferry,,0,100501,1006_0_1,
61,632019_000,39591,Tronchetto Ferry,,0,100501,1006_0_1,
61,632019_000,39593,Tronchetto Ferry,,0,100501,1006_0_1,
61,632019_000,39595,Tronchetto Ferry,,0,100501,1006_0_1,
